wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4805,59.70134,106.8854,5.91E+10,2.33E+10,4.32E+10,2.77E+10,7.42E+10,0.001456261,0.005999373,0.2714601,2.847833,2855.851,5105.706,1.789936,51.4029,-9999
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4805.1524,61.21442,108.8058,5.51E+10,2.17E+10,3.97E+10,2.52E+10,6.86E+10,0.004367449,0.005129471,0.2684083,2.765884,2801.328,4979.578,1.777559,54.32677,-9999
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4805.3048,63.66635,109.6383,5.12E+10,2.06E+10,3.36E+10,1.99E+10,6.10E+10,0.002089808,0.004069338,0.2455051,2.659001,2780.07,4788.372,1.72234,49.55579,4.87871
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4805.4572,65.58033,110.6413,4.80E+10,1.95E+10,2.95E+10,1.65E+10,5.55E+10,0.000605209,0.001792375,0.2291606,2.570157,2754.875,4648.142,1.68721,42.536,4.774964
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4805.6096,68.39549,114.7082,4.34E+10,1.77E+10,2.62E+10,1.44E+10,4.99E+10,0.003337481,0.000198177,0.2241915,2.508841,2657.653,4457.403,1.677164,33.59218,4.639115
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4805.762,69.02538,118.1452,4.05E+10,1.63E+10,2.60E+10,1.52E+10,4.78E+10,0.009556098,0.000780217,0.2407447,2.452025,2580.104,4415.776,1.711601,25.16328,4.540737
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4805.9144,70.66275,121.4247,3.74E+10,1.50E+10,2.43E+10,1.43E+10,4.43E+10,0.01455308,0.003940848,0.2439541,2.382158,2510.406,4313.78,1.718365,20.13413,4.519042
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4806.0668,72.13675,124.3869,3.48E+10,1.40E+10,2.29E+10,1.36E+10,4.15E+10,0.02731897,0.00694115,0.2466056,2.324697,2450.573,4225.495,1.724306,21.76788,4.549812
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4806.2192,71.84694,124.6263,3.47E+10,1.39E+10,2.32E+10,1.40E+10,4.17E+10,0.05148195,0.004535479,0.2510991,2.315485,2445.712,4242.378,1.734618,22.44789,4.579702
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4806.3716,71.60847,125.5272,3.48E+10,1.38E+10,2.41E+10,1.48E+10,4.25E+10,0.07306707,0.01746436,0.2587683,2.344981,2428.179,4256.482,1.752972,27.45717,4.639883
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4806.524,71.53738,123.8815,3.61E+10,1.45E+10,2.41E+10,1.44E+10,4.33E+10,0.08387311,0.05270819,0.2497979,2.387492,2460.489,4260.71,1.731701,29.2466,4.73132
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4806.6764,70.34154,125.0531,3.67E+10,1.45E+10,2.65E+10,1.68E+10,4.58E+10,0.08511981,0.09700343,0.2684257,2.437636,2437.413,4333.324,1.777922,38.6471,4.778058
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4806.8288,69.66882,124.3916,3.78E+10,1.49E+10,2.76E+10,1.77E+10,4.74E+10,0.09026814,0.09637109,0.271471,2.475352,2450.344,4375.018,1.785471,41.94888,4.769383
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4806.9812,69.37527,124.5096,3.81E+10,1.50E+10,2.82E+10,1.83E+10,4.82E+10,0.1064997,0.05214516,0.2748758,2.494948,2448.005,4393.503,1.79473,49.45089,4.710406
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4807.1336,69.28696,126.8331,3.71E+10,1.44E+10,2.91E+10,1.95E+10,4.83E+10,0.1305451,0.01987484,0.2872401,2.497619,2403.275,4399.097,1.830552,52.37117,4.583184
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4807.286,71.09955,127.0672,3.67E+10,1.44E+10,2.68E+10,1.72E+10,4.60E+10,0.1509537,0.02052261,0.2720086,2.503851,2398.731,4287.372,1.787356,47.81467,4.37952
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4807.4384,72.79759,129.7397,3.53E+10,1.39E+10,2.56E+10,1.64E+10,4.42E+10,0.1484589,0.02770024,0.2702423,2.520006,2349.471,4187.194,1.782192,32.33989,4.176376
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4807.5908,72.72694,122.1538,3.86E+10,1.58E+10,2.34E+10,1.29E+10,4.44E+10,0.1351499,0.04008457,0.2243292,2.526942,2496.705,4191.028,1.679564,17.05597,4.054261
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4807.7432,72.2844,120.4194,3.92E+10,1.61E+10,2.32E+10,1.25E+10,4.47E+10,0.1169324,0.06052269,0.2183512,2.51392,2531.162,4216.696,1.665912,13.25014,4.051322
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4807.8956,73.728,119.03,3.87E+10,1.63E+10,2.07E+10,9.88E+09,4.24E+10,0.110191,0.06241747,0.1884607,2.481558,2560.745,4134.373,1.614602,12.14815,4.090012
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4808.048,73.51947,117.7365,3.89E+10,1.65E+10,2.03E+10,9.31E+09,4.23E+10,0.1199108,0.04023531,0.1804189,2.461313,2588.864,4145.861,1.601429,13.91008,4.072938
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4808.2004,74.36762,116.772,3.89E+10,1.68E+10,1.90E+10,7.81E+09,4.13E+10,0.1359455,0.01759139,0.1586924,2.460749,2610.233,4098.65,1.570254,16.54024,3.985671
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4808.3528,71.7085,112.1641,4.24E+10,1.84E+10,2.04E+10,8.20E+09,4.49E+10,0.1421019,0.03457157,0.1543594,2.485589,2718.068,4251.464,1.564158,22.05372,3.802141
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4808.5052,70.60782,108.8862,4.48E+10,1.97E+10,2.06E+10,7.44E+09,4.68E+10,0.1291662,0.06385218,0.1370653,2.512873,2799.486,4316.863,1.542096,33.12024,3.582711
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4808.6576,71.04651,108.302,4.51E+10,2.01E+10,1.99E+10,6.50E+09,4.67E+10,0.1125532,0.07931008,0.1222441,2.535958,2814.354,4290.185,1.524398,41.09553,3.430194
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4808.81,73.20713,109.6344,4.31E+10,1.97E+10,1.79E+10,4.78E+09,4.41E+10,0.1039623,0.0667352,0.09760447,2.54278,2780.213,4164.038,1.497695,48.64007,3.515636
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4808.9624,74.63865,111.4963,4.15E+10,1.90E+10,1.70E+10,4.39E+09,4.24E+10,0.106848,0.02365343,0.093986,2.539291,2733.813,4083.814,1.493815,52.16951,3.788676
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4809.1148,73.78281,124.4526,3.73E+10,1.53E+10,2.29E+10,1.27E+10,4.33E+10,0.1093007,0.03840976,0.2236026,2.53427,2453.262,4131.159,1.687138,51.23444,4.067656
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4809.2672,72.12145,115.4448,4.14E+10,1.76E+10,2.15E+10,9.75E+09,4.50E+10,0.1171046,0.05277371,0.1777818,2.517714,2643.431,4226.473,1.600344,45.78183,4.260002
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4809.4196,71.29804,112.4347,4.26E+10,1.83E+10,2.11E+10,8.91E+09,4.55E+10,0.1249876,0.06145703,0.1637004,2.490613,2710.968,4275.057,1.57696,34.15263,4.431846
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4809.572,71.90627,112.2659,4.17E+10,1.81E+10,2.00E+10,7.92E+09,4.41E+10,0.1319685,0.06228045,0.1521697,2.454071,2714.983,4238.91,1.561302,25.84821,4.578276
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4809.7244,72.32474,111.6567,4.14E+10,1.82E+10,1.91E+10,6.97E+09,4.33E+10,0.144358,0.0436719,0.1385258,2.438736,2729.809,4214.337,1.543834,20.01506,4.602798
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4809.8768,70.54446,114.6135,4.13E+10,1.73E+10,2.26E+10,1.11E+10,4.56E+10,0.1616643,0.01546778,0.1940723,2.444359,2659.657,4321.098,1.625017,17.70431,4.436553
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4810.0292,70.97525,112.8356,4.22E+10,1.80E+10,2.15E+10,9.48E+09,4.55E+10,0.1704055,0.005144074,0.1723244,2.465488,2701.427,4294.517,1.589857,16.86483,4.16103
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4810.1816,72.4674,116.5809,4.02E+10,1.70E+10,2.13E+10,9.96E+09,4.39E+10,0.1718544,0.002962795,0.1849861,2.481138,2614.98,4206.261,1.608662,16.93374,3.925809
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4810.334,73.32613,119.6913,3.86E+10,1.61E+10,2.14E+10,1.07E+10,4.29E+10,0.1696265,0.001004659,0.1995271,2.481257,2546.719,4156.821,1.632288,14.86812,3.876069
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4810.4864,71.62931,118.0678,3.97E+10,1.64E+10,2.27E+10,1.18E+10,4.47E+10,0.1672295,9.79E-05,0.2087897,2.465377,2581.674,4255.626,1.648366,13.33377,4.013725
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4810.6388,69.90447,117.7757,4.01E+10,1.63E+10,2.46E+10,1.37E+10,4.64E+10,0.1671501,2.89E-06,0.2279633,2.437964,2587.969,4360.512,1.684917,12.89888,4.205923
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4810.7912,70.98539,118.2868,3.90E+10,1.60E+10,2.31E+10,1.24E+10,4.45E+10,0.1691732,0.000893099,0.2185521,2.41226,2576.796,4294.056,1.666417,14.01392,4.356813
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4810.9436,71.59122,117.5093,3.89E+10,1.62E+10,2.20E+10,1.12E+10,4.35E+10,0.1698842,0.006510173,0.2048186,2.40131,2593.857,4257.527,1.641411,13.34738,4.419851
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4811.096,71.86281,119.3841,3.81E+10,1.57E+10,2.23E+10,1.19E+10,4.32E+10,0.1675417,0.01743976,0.2158098,2.402184,2553.211,4241.42,1.661268,13.36866,4.440753
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4811.2484,72.86701,121.0471,3.69E+10,1.52E+10,2.17E+10,1.15E+10,4.19E+10,0.162801,0.0300599,0.215847,2.396226,2518.077,4183.074,1.661212,11.39635,4.537793
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4811.4008,72.65476,125.5909,3.50E+10,1.40E+10,2.32E+10,1.38E+10,4.19E+10,0.1594418,0.02583699,0.2480484,2.382664,2427.369,4195.198,1.728647,11.84037,4.780948
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4811.5532,71.5286,126.1978,3.50E+10,1.39E+10,2.47E+10,1.54E+10,4.32E+10,0.1518921,0.01709654,0.2633091,2.376297,2415.256,4261.372,1.764356,13.14791,5.114874
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4811.7056,72.24783,125.9117,3.51E+10,1.40E+10,2.38E+10,1.45E+10,4.25E+10,0.1412412,0.009161773,0.2545367,2.387323,2420.746,4218.905,1.74282,14.21007,5.301615
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4811.858,70.82336,125.3486,3.58E+10,1.42E+10,2.55E+10,1.60E+10,4.44E+10,0.1282822,0.005279746,0.2654901,2.394055,2431.625,4303.965,1.769977,14.94496,5.241171
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4812.0104,67.82121,124.971,3.68E+10,1.43E+10,2.95E+10,1.99E+10,4.85E+10,0.112096,0.008325473,0.2910935,2.398902,2438.968,4495.241,1.843067,14.81302,5.003183
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4812.1628,68.86591,125.3404,3.65E+10,1.42E+10,2.82E+10,1.87E+10,4.72E+10,0.1036529,0.01095988,0.2837627,2.40679,2431.781,4426.289,1.820167,16.39523,4.858823
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4812.3152,67.83567,124.2999,3.75E+10,1.46E+10,2.95E+10,1.98E+10,4.89E+10,0.1019133,0.01176614,0.2879139,2.423035,2452.163,4493.431,1.832414,17.81903,4.918514
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4812.4676,67.63006,121.7373,3.91E+10,1.53E+10,2.92E+10,1.90E+10,4.96E+10,0.1051996,0.01361458,0.2767195,2.44067,2503.893,4506.872,1.800045,18.4188,5.099413
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4812.62,68.94132,121.3176,3.92E+10,1.55E+10,2.74E+10,1.70E+10,4.81E+10,0.111854,0.01563666,0.2614635,2.459211,2512.413,4421.392,1.759822,19.39927,5.293158
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4812.7724,69.80904,121.2541,3.94E+10,1.57E+10,2.65E+10,1.60E+10,4.75E+10,0.1200034,0.01213265,0.2520851,2.492451,2513.73,4366.257,1.736965,19.11427,5.381842
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4812.9248,69.77123,120.3798,4.05E+10,1.63E+10,2.67E+10,1.59E+10,4.84E+10,0.1287704,0.008549961,0.2470614,2.535034,2532.006,4368.565,1.725347,19.34146,5.308136
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4813.0772,70.20274,120.3694,4.10E+10,1.65E+10,2.65E+10,1.55E+10,4.85E+10,0.1337312,0.005856921,0.2422428,2.575089,2532.205,4341.738,1.714606,21.72035,5.043089
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4813.2296,70.37873,120.655,4.10E+10,1.65E+10,2.65E+10,1.55E+10,4.85E+10,0.1322468,0.005309809,0.2421423,2.585135,2526.213,4330.855,1.714367,27.60836,4.805958
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4813.382,70.07632,120.9943,4.06E+10,1.63E+10,2.68E+10,1.60E+10,4.85E+10,0.1262082,0.006648946,0.2476136,2.564154,2519.13,4349.556,1.726615,36.3476,4.753215
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4813.5344,70.04386,120.7684,4.02E+10,1.61E+10,2.64E+10,1.57E+10,4.79E+10,0.1223103,0.007670674,0.2465524,2.531935,2523.84,4351.559,1.724183,46.47792,4.792611
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4813.6868,69.6585,120.2654,4.03E+10,1.61E+10,2.66E+10,1.58E+10,4.81E+10,0.1163127,0.007398853,0.2475774,2.512675,2534.4,4375.652,1.726503,47.92854,4.792116
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4813.8392,69.31043,119.4426,4.05E+10,1.62E+10,2.66E+10,1.58E+10,4.82E+10,0.1185315,0.003902449,0.2461594,2.494543,2551.869,4397.618,1.723296,42.98482,4.752958
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4813.9916,68.28454,118.5208,4.13E+10,1.65E+10,2.77E+10,1.67E+10,4.97E+10,0.121355,0.000909372,0.2515637,2.494423,2571.719,4463.81,1.735717,31.30662,4.717489
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4814.144,65.80546,116.0052,4.38E+10,1.73E+10,3.08E+10,1.92E+10,5.39E+10,0.1205502,0.000763723,0.2627667,2.51181,2627.632,4632.669,1.762983,23.49028,4.629603
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4814.2964,63.65519,111.5022,4.83E+10,1.92E+10,3.33E+10,2.05E+10,5.89E+10,0.1192046,0.003233735,0.2582117,2.567227,2734.12,4788.853,1.751596,19.16336,4.438831
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4814.4488,63.31762,110.8736,4.88E+10,1.94E+10,3.36E+10,2.07E+10,5.95E+10,0.1177439,0.006886215,0.2580153,2.565925,2749.076,4813.827,1.75107,15.48643,4.269594
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4814.6012,62.92104,110.3957,4.88E+10,1.94E+10,3.38E+10,2.09E+10,5.96E+10,0.117048,0.007481122,0.2594206,2.540488,2760.984,4844.193,1.754515,14.9374,4.225896
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4814.7536,62.81091,109.6653,4.84E+10,1.93E+10,3.30E+10,2.02E+10,5.87E+10,0.1158047,0.005607121,0.2558965,2.492747,2779.381,4852.661,1.745958,16.71093,4.314045
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4814.906,63.21155,111.6712,4.70E+10,1.86E+10,3.32E+10,2.08E+10,5.80E+10,0.1139526,0.002708531,0.2642106,2.493283,2729.588,4821.934,1.766605,19.73444,4.405191
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4815.0584,63.65835,109.0004,4.86E+10,1.96E+10,3.13E+10,1.82E+10,5.74E+10,0.1132619,0.000326852,0.2408977,2.502724,2796.621,4788.086,1.712324,19.73589,4.453878
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4815.2108,64.40392,108.0274,4.90E+10,2.00E+10,2.96E+10,1.63E+10,5.64E+10,0.1110996,1.18E-05,0.2242288,2.515815,2821.516,4732.712,1.677384,17.66302,4.428348
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4815.3632,63.1061,107.4869,5.03E+10,2.03E+10,3.19E+10,1.83E+10,5.90E+10,0.1090076,3.63E-06,0.2369491,2.527779,2835.702,4830.305,1.703371,15.51072,4.386129
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4815.5156,61.91973,106.9316,5.15E+10,2.06E+10,3.40E+10,2.03E+10,6.15E+10,0.1094585,0.000271374,0.2477544,2.538791,2850.428,4922.682,1.726984,16.75809,4.325583
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4815.668,62.18221,107.0002,5.14E+10,2.06E+10,3.36E+10,1.98E+10,6.11E+10,0.111616,0.000963881,0.245023,2.542274,2848.593,4901.754,1.720762,19.66154,4.30344
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4815.8204,61.73638,106.7137,5.17E+10,2.07E+10,3.43E+10,2.05E+10,6.19E+10,0.1108113,0.002060779,0.2484681,2.539788,2856.245,4937.17,1.728549,22.92123,4.331659
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4815.9728,62.44978,105.8607,5.19E+10,2.11E+10,3.24E+10,1.84E+10,6.05E+10,0.105016,0.004389165,0.2330233,2.539486,2879.28,4880.838,1.695198,22.22534,4.35643
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4816.1252,62.6736,105.6788,5.20E+10,2.12E+10,3.19E+10,1.78E+10,6.01E+10,0.09684725,0.006578106,0.2287305,2.543072,2884.211,4863.293,1.686178,22.04144,4.338869
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4816.2776,63.33456,104.9563,5.20E+10,2.14E+10,3.03E+10,1.60E+10,5.89E+10,0.08836606,0.008278083,0.2135907,2.540867,2904.086,4812.612,1.657215,25.52346,4.28981
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4816.43,63.97263,104.4964,5.17E+10,2.15E+10,2.87E+10,1.44E+10,5.75E+10,0.08465112,0.009507789,0.2002324,2.530763,2916.851,4764.588,1.633479,28.92167,4.215376
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4816.5824,63.61651,102.012,5.33E+10,2.26E+10,2.79E+10,1.29E+10,5.80E+10,0.09444292,0.01047735,0.1816689,2.525544,2988.131,4791.242,1.603518,30.20171,4.0776
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4816.7348,62.78464,101.4755,5.44E+10,2.29E+10,2.92E+10,1.40E+10,5.97E+10,0.1057998,0.005790857,0.1898499,2.534492,3003.681,4854.797,1.616278,27.81262,3.861014
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4816.8872,60.80389,100.8958,5.67E+10,2.33E+10,3.32E+10,1.76E+10,6.43E+10,0.119268,0.001954244,0.2147313,2.556632,3020.952,5013.518,1.659549,27.04436,3.585267
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4817.0396,60.07679,100.2264,5.82E+10,2.39E+10,3.46E+10,1.87E+10,6.64E+10,0.1245374,0.000204832,0.2196126,2.580522,3041.129,5073.549,1.668308,23.87894,3.30535
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4817.192,60.50036,100.3164,5.81E+10,2.39E+10,3.39E+10,1.79E+10,6.58E+10,0.1178643,7.94E-06,0.2141703,2.591535,3038.388,5038.036,1.658125,20.58034,3.126121
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4817.3444,61.62603,100.7921,5.68E+10,2.36E+10,3.17E+10,1.60E+10,6.32E+10,0.1052682,6.03E-06,0.2014639,2.58417,3024.054,4946.178,1.635598,20.7626,3.091538
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4817.4968,62.59325,101.8275,5.48E+10,2.29E+10,3.01E+10,1.48E+10,6.06E+10,0.09357142,6.32E-05,0.196331,2.554199,2993.338,4869.657,1.626824,24.34543,3.213452
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4817.6492,62.1565,102.7526,5.38E+10,2.22E+10,3.11E+10,1.63E+10,6.07E+10,0.08565539,0.005678769,0.2113748,2.523832,2966.373,4903.809,1.653164,28.63071,3.36965
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4817.8016,61.93027,103.7727,5.29E+10,2.16E+10,3.19E+10,1.75E+10,6.07E+10,0.08514135,0.01035113,0.2233773,2.504857,2937.221,4921.668,1.675645,31.11798,3.581145
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4817.954,60.9375,105.7611,5.21E+10,2.08E+10,3.50E+10,2.11E+10,6.27E+10,0.09268095,0.01031202,0.2512521,2.506411,2882.099,5002.031,1.735702,35.23195,3.90504
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4818.1064,60.10084,107.9802,5.15E+10,2.02E+10,3.82E+10,2.48E+10,6.52E+10,0.105296,0.007098855,0.275402,2.532949,2822.877,5071.575,1.79674,37.89246,4.354077
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4818.2588,59.25133,110.1399,5.09E+10,1.96E+10,4.17E+10,2.86E+10,6.79E+10,0.1107001,0.005939683,0.296217,2.564943,2767.51,5144.308,1.858961,37.89003,4.771033
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4818.4112,58.49117,110.7099,5.12E+10,1.96E+10,4.41E+10,3.10E+10,7.02E+10,0.1109118,0.0040009,0.3063705,2.584712,2753.145,5211.137,1.892805,36.59393,4.982031
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4818.5636,58.69657,110.6966,5.11E+10,1.96E+10,4.36E+10,3.05E+10,6.97E+10,0.1077741,0.002316248,0.3044293,2.583562,2753.472,5192.828,1.885921,38.42968,4.946544
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4818.716,59.70174,110.7711,5.05E+10,1.95E+10,4.11E+10,2.81E+10,6.71E+10,0.1037223,0.002084225,0.2952701,2.573471,2751.619,5105.576,1.855477,42.11293,4.734079
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4818.8684,61.08478,110.9802,4.97E+10,1.94E+10,3.81E+10,2.52E+10,6.39E+10,0.1022916,0.003824737,0.2826486,2.566051,2746.438,4990.096,1.816925,43.26027,4.443688
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4819.0208,63.10105,111.3753,4.85E+10,1.92E+10,3.42E+10,2.14E+10,5.98E+10,0.1128557,0.008480735,0.2635427,2.562992,2736.698,4830.964,1.76523,45.66005,4.1278
3-BRSA-883-RJS,LQC_ParamElast,Barra Velha,4819.1732,63.74113,111.8585,4.80E+10,1.90E+10,3.33E+10,2.06E+10,5.87E+10,0.1300934,0.01179185,0.2595726,2.564942,2724.877,4781.865,1.75489,47.48621,3.846623
